"SeqNum","MOSTYP","MRELGE","MSKA","MOSHOO","MSKB1","MOPLHO","MAANTH","MGODRK","MGEMOM","MFALLE","MSKB2","MAUT0","MAUT1","MGEMLE","MAUT2","MGODPR","MINKGE","MSKC","MHHUUR","MFWEKI","PWAPAR","PPERSA","PAANHA","AMOTSC","APERSA","AWAPAR","Resp"
3248,11,2,4,7,0,5,2,5,3,0,8,0,2,4,9,8,7,2,0,1,0,0,0,0,0,1,0
3249,29,2,4,2,0,5,3,4,3,3,4,1,3,2,3,6,7,2,1,6,0,0,0,0,0,1,0
3250,13,4,3,8,0,4,0,3,6,0,9,0,2,5,7,7,7,2,0,3,0,0,0,0,0,1,0
3251,24,3,3,1,0,8,0,4,5,2,4,5,1,0,0,4,1,8,2,3,0,4,0,0,0,1,0
3252,23,2,4,10,3,5,4,4,1,2,5,1,2,3,7,5,7,2,1,5,0,0,0,0,0,0,0
3253,14,2,4,8,0,6,4,3,3,0,8,1,2,4,7,5,8,1,0,2,0,0,0,0,0,1,0
3255,33,4,3,3,1,5,0,3,6,3,1,0,4,1,1,7,5,4,1,7,0,5,0,0,0,0,0
3256,28,2,4,2,0,5,2,5,2,3,2,0,4,0,6,6,2,7,0,6,0,0,0,0,0,0,0
3257,34,3,2,4,1,4,1,3,6,2,3,0,5,1,7,5,7,2,0,4,0,0,0,0,0,0,0
3258,25,3,3,1,0,5,1,5,4,2,3,3,2,2,2,8,5,4,1,4,0,6,0,0,0,1,0
3259,19,3,3,9,0,6,1,4,5,1,6,2,3,2,2,7,7,2,1,5,0,0,0,0,0,1,0
3260,22,2,3,10,1,5,2,3,4,2,5,1,3,1,4,6,6,3,1,4,0,0,0,0,1,0,0
3261,22,2,4,10,0,3,4,4,2,2,4,0,3,2,7,6,6,3,3,4,0,0,0,0,0,1,0
3262,12,2,5,7,1,5,4,4,2,3,3,0,2,2,3,5,2,7,0,1,0,0,0,0,0,1,0
3263,20,2,3,9,0,3,3,2,5,3,4,0,4,2,7,5,5,4,0,3,0,0,0,0,0,1,0
3265,34,2,4,4,0,5,4,2,4,1,4,0,5,2,9,5,5,4,0,4,0,0,0,0,0,0,0
3266,12,2,5,7,1,5,4,4,2,3,3,0,2,2,3,5,2,7,0,1,0,0,0,0,0,1,0
3267,7,2,2,6,0,5,4,4,2,2,3,0,2,1,7,6,8,1,0,3,0,0,0,0,0,0,0
3268,7,2,3,6,2,6,3,3,4,1,4,0,4,1,4,7,5,4,1,3,0,0,0,0,0,1,0
3269,38,3,2,4,1,4,1,4,5,3,2,1,3,1,2,6,4,5,1,6,0,0,0,0,0,0,0
3270,22,3,2,10,0,6,2,2,5,0,7,0,2,7,2,9,7,2,0,4,0,0,0,0,0,0,1
3271,19,2,3,9,0,5,2,3,4,3,6,0,3,3,2,7,8,1,0,5,0,0,0,0,0,0,0
3272,17,3,3,9,0,6,2,3,5,1,6,1,4,2,2,7,7,2,0,3,0,0,0,0,0,1,0
3273,23,2,2,10,1,4,5,3,1,1,4,0,2,2,7,6,7,2,1,5,0,0,0,0,0,0,0
3274,23,3,3,10,2,7,0,2,7,4,4,0,0,2,1,7,5,4,3,5,0,0,0,0,0,0,1
3275,33,4,2,3,1,3,0,2,7,3,2,0,4,2,0,7,5,4,1,7,0,0,0,0,0,1,1
3276,15,2,3,8,1,4,3,2,5,0,6,0,2,3,9,5,8,1,0,1,0,0,0,0,0,0,0
3277,22,3,2,10,0,3,1,2,7,2,5,0,2,3,9,7,9,0,0,4,0,0,0,0,0,0,0
3278,17,3,3,9,0,4,0,2,7,0,7,2,4,0,0,7,9,0,0,3,0,0,0,0,0,0,0
3279,20,3,3,9,2,1,1,1,7,1,4,0,4,3,5,6,2,7,2,3,0,0,0,0,0,1,0
3281,22,4,2,10,0,2,2,0,7,0,3,0,7,0,4,9,7,2,2,4,0,0,0,0,0,1,0
3282,30,3,3,2,1,4,2,4,4,1,5,0,6,1,6,5,7,2,1,3,0,0,0,0,1,0,0
3283,18,3,2,9,3,5,2,0,7,0,5,0,0,3,2,2,6,3,0,6,0,0,0,0,0,1,0
3285,36,2,4,4,0,5,5,4,1,3,4,0,5,2,9,5,5,4,0,6,0,0,0,0,0,0,0
3286,7,1,2,6,1,4,5,3,1,1,4,0,2,2,7,6,7,2,1,3,0,0,0,0,0,1,0
3288,19,2,4,9,1,4,5,3,2,0,7,1,3,2,3,6,4,5,2,5,0,0,0,0,1,0,0
3289,34,3,2,4,0,5,0,4,5,2,2,0,4,0,7,7,6,3,0,4,0,0,0,0,0,0,0
3290,9,2,3,7,6,0,4,0,5,0,5,0,0,6,6,4,6,3,2,2,0,0,0,0,0,0,0
3291,16,2,4,8,1,5,4,3,3,1,5,0,3,3,5,6,6,3,1,1,0,0,0,0,0,2,0
3292,20,2,4,9,0,4,2,5,3,2,6,0,1,4,2,7,5,4,1,3,0,0,0,0,0,2,0
3293,8,2,3,6,0,7,0,5,4,0,6,0,2,5,0,4,6,3,0,2,0,0,0,0,0,1,0
3294,26,3,3,2,2,3,0,4,5,1,2,0,4,1,8,9,6,3,1,8,0,0,0,0,0,0,0
3295,15,4,3,8,1,4,0,2,7,2,7,0,2,0,6,6,5,4,0,1,0,0,0,0,1,0,0
3296,34,2,2,4,1,4,4,2,4,2,4,0,3,4,8,4,8,1,1,4,0,0,0,0,1,0,0
3297,20,2,4,9,0,7,0,5,4,0,6,0,2,0,1,5,7,2,1,3,0,0,0,0,0,1,1
3299,17,2,4,9,0,7,0,7,2,0,7,0,4,4,3,8,7,2,0,3,0,0,0,0,0,0,0
3300,23,4,3,10,0,7,0,0,9,0,7,0,2,2,7,7,9,0,0,5,0,0,0,0,0,0,0
3301,17,2,3,9,0,7,0,5,4,0,6,0,2,5,0,4,6,3,0,3,0,0,0,0,1,0,0
3302,16,2,4,8,1,3,4,2,4,1,6,1,3,2,2,5,6,3,1,1,0,0,0,0,0,1,0
3303,22,3,3,10,0,3,1,2,7,0,6,0,2,2,9,7,7,2,0,4,0,0,0,0,0,0,0
3304,38,3,3,4,1,4,1,3,6,1,1,0,6,1,7,7,6,3,1,6,0,0,0,0,0,1,1
3305,34,3,2,4,0,4,2,2,6,1,6,0,3,3,8,6,9,0,0,4,0,0,0,0,0,0,0
3306,34,3,3,4,0,5,1,3,5,0,6,0,3,4,8,6,9,0,0,4,0,0,0,0,0,0,0
3307,23,2,5,10,0,5,7,0,2,0,9,0,0,6,7,7,7,2,0,5,0,0,0,0,0,0,0
3308,15,2,4,8,0,7,3,4,3,0,8,0,3,0,9,8,9,0,0,1,0,0,0,0,0,1,0
3309,18,3,3,9,0,4,0,5,4,3,3,0,5,2,2,5,5,4,2,6,0,0,0,0,0,0,0
3310,33,2,4,3,0,4,2,6,2,3,1,0,2,0,6,7,3,6,1,7,0,0,0,0,0,1,1
3311,17,3,2,9,0,4,0,2,7,0,6,0,4,3,3,6,9,0,2,3,0,0,0,0,1,0,0
3313,33,3,3,3,1,4,0,3,6,2,2,0,3,1,1,6,4,5,2,7,0,0,0,0,0,0,0
3314,25,4,3,1,0,5,1,2,7,0,7,4,1,1,1,7,8,1,4,4,0,0,0,0,0,0,0
3315,23,2,2,10,0,6,2,2,5,0,7,1,2,3,6,5,8,1,0,5,0,0,0,0,0,1,0
3316,17,3,3,9,0,4,2,4,4,1,6,1,3,3,5,6,8,1,1,3,0,0,0,0,0,1,0
3317,8,2,3,6,0,4,5,1,4,0,5,0,3,6,5,6,7,2,0,2,0,0,0,0,0,0,0
3318,23,3,3,10,0,6,0,3,6,0,6,1,2,3,2,7,7,2,0,5,0,0,0,0,0,0,0
3319,23,3,2,10,0,5,0,1,8,0,6,0,3,3,9,7,9,0,0,5,0,0,0,0,0,1,0
3320,7,2,2,6,2,2,3,4,3,0,3,0,4,3,3,5,8,1,0,3,0,0,0,0,0,1,0
3321,20,3,3,9,1,5,2,4,4,2,6,1,2,3,6,6,7,2,1,3,0,0,0,0,0,4,0
3322,25,5,3,1,0,0,0,0,9,0,0,5,0,0,0,7,7,2,0,4,0,0,0,0,0,1,0
3323,33,4,3,3,3,2,0,1,8,6,1,0,4,1,0,7,1,8,6,8,0,0,0,0,0,1,0
3324,4,4,3,6,1,4,0,2,7,2,7,0,2,0,6,6,5,4,0,2,0,0,0,0,0,0,0
3325,16,3,3,8,1,6,2,3,4,1,5,1,4,2,2,5,5,4,1,1,0,4,0,0,0,1,0
3326,36,3,3,4,2,7,2,3,4,0,4,0,4,0,1,7,7,2,0,6,0,0,0,0,0,0,0
3327,7,2,3,6,2,5,4,2,4,2,4,0,3,1,2,6,5,4,0,4,0,0,0,0,0,0,0
3328,33,3,3,3,1,6,1,2,6,4,2,0,2,2,2,6,4,5,3,7,0,0,0,0,0,1,0
3329,8,3,3,6,0,4,0,4,5,0,7,0,0,0,9,6,6,3,0,2,0,0,0,0,1,0,0
3330,17,3,3,9,0,5,0,5,4,2,4,0,1,4,3,5,6,4,0,3,0,0,0,0,0,0,0
3331,23,2,3,10,2,4,2,4,3,1,5,0,3,3,6,7,7,2,1,5,0,0,0,0,0,1,0
3332,25,4,2,1,1,4,2,4,4,5,0,4,0,0,4,6,5,4,0,4,0,0,0,0,0,1,0
3333,34,2,3,4,2,3,2,4,4,1,4,0,4,3,8,6,8,1,1,4,0,0,0,0,0,0,0
3334,8,3,3,6,0,9,0,4,5,1,8,1,2,3,6,5,7,2,1,2,0,3,0,0,0,1,0
3335,26,3,3,2,2,5,2,5,4,4,2,0,3,1,0,5,0,9,1,8,0,0,0,0,0,0,0
3336,17,3,3,9,0,3,2,2,5,0,5,0,3,6,9,5,6,3,0,3,0,0,0,0,0,0,0
3337,33,4,3,3,0,6,0,3,6,5,3,0,4,3,3,8,4,5,4,7,0,0,0,0,0,0,0
3338,18,4,2,9,0,5,0,0,9,0,5,0,0,7,7,4,7,2,2,6,0,0,0,0,0,0,0
3339,15,4,2,8,0,9,0,0,9,0,9,2,0,3,9,3,7,2,0,1,0,0,0,0,0,0,0
3340,8,2,3,6,0,5,2,3,5,2,6,2,3,1,4,5,5,4,2,2,0,0,0,0,0,0,0
3341,28,2,5,2,1,5,3,5,1,1,3,0,4,1,5,7,5,4,1,6,0,0,0,0,0,0,0
3342,4,3,3,6,1,4,1,2,6,1,7,0,4,4,8,7,8,1,1,2,0,0,0,0,0,0,0
3343,28,3,3,2,0,6,2,3,5,1,5,2,3,2,4,6,8,1,0,6,0,0,0,0,0,0,0
3344,15,2,4,8,0,5,4,2,3,0,9,0,3,4,7,2,9,0,0,1,0,0,0,0,0,1,0
3345,4,1,3,6,0,3,7,2,1,2,6,0,3,3,9,5,7,2,0,2,0,0,0,0,0,0,0
3346,7,1,2,6,1,4,6,3,1,2,4,0,3,2,8,6,8,1,1,3,0,0,0,0,0,1,0
3347,22,2,2,10,0,4,3,4,3,1,8,0,3,6,3,7,8,1,0,4,0,0,0,0,0,1,0
3348,33,2,4,3,2,2,2,4,4,5,2,0,0,0,0,3,2,7,2,7,0,0,0,0,0,0,0
3349,28,2,4,2,0,6,3,2,5,1,3,1,2,2,3,6,5,4,2,6,0,0,0,0,0,1,0
3350,25,3,3,1,0,5,1,4,4,0,7,3,2,2,4,6,7,2,2,4,0,0,0,0,0,1,0
3351,17,3,3,9,0,3,0,1,8,0,5,0,3,5,9,5,7,2,4,3,0,0,0,0,0,0,0
3352,17,3,2,9,0,7,0,4,5,0,7,0,2,4,2,5,9,0,0,3,0,0,0,0,0,0,0
3353,15,2,3,8,0,6,3,2,5,0,7,1,2,4,6,5,8,1,0,1,0,0,0,0,0,0,0
3354,25,2,3,1,0,9,4,3,3,0,6,2,0,3,0,3,7,2,0,4,0,0,0,0,0,0,0
3356,22,2,4,10,0,3,4,4,2,2,4,0,3,2,7,6,6,3,3,4,0,0,0,0,0,0,0
3357,5,2,4,6,1,5,4,3,3,1,5,0,3,3,5,6,6,3,1,1,0,0,0,0,0,0,0
3358,17,3,2,9,0,7,0,4,5,0,7,0,2,4,2,5,9,0,0,3,0,0,0,0,0,1,0
3359,17,3,3,9,0,5,3,2,5,1,6,2,2,4,2,5,7,2,0,3,0,0,0,0,0,1,0
3360,15,2,4,8,1,6,0,5,4,0,9,0,3,2,9,6,7,2,0,1,0,0,0,0,0,1,0
3361,17,4,3,9,0,3,1,1,8,2,5,0,3,4,1,8,6,3,0,3,0,0,0,0,0,1,1
3362,17,3,3,9,0,2,0,3,6,0,8,0,1,6,3,6,9,0,1,3,0,0,0,0,0,1,0
3363,37,3,3,4,2,1,1,4,4,0,5,1,4,1,1,6,7,2,0,7,0,0,0,0,0,1,0
3364,17,2,4,9,2,5,0,6,3,0,4,0,7,0,3,7,6,3,0,3,0,0,0,0,0,1,0
3366,23,2,2,10,0,6,2,2,5,0,7,1,2,3,6,5,8,1,0,5,0,0,0,0,0,1,0
3367,33,4,2,3,0,2,0,0,8,3,6,0,0,3,0,5,5,4,3,7,0,4,0,0,0,1,0
3368,6,2,2,6,0,7,4,3,2,1,3,0,3,3,8,7,7,2,3,2,0,0,0,0,0,1,0
3369,20,3,3,9,2,1,1,1,7,1,4,0,4,3,5,6,2,7,2,3,0,0,0,0,0,1,0
3370,33,3,3,3,0,5,2,3,5,3,3,0,4,1,1,8,6,3,0,7,0,0,0,0,0,0,0
3371,33,4,3,3,1,5,0,2,7,2,2,0,5,2,1,7,5,4,1,7,0,0,0,0,0,1,0
3372,29,2,4,2,1,5,4,4,2,2,4,0,4,1,6,7,6,3,1,6,0,0,0,0,0,0,0
3373,28,2,4,2,0,4,2,5,3,2,4,0,2,3,3,7,5,4,1,6,0,0,0,0,0,0,0
3374,34,3,3,4,0,5,2,4,3,0,2,0,7,0,9,9,9,0,0,4,0,0,0,0,0,1,0
3375,17,3,3,9,0,6,1,3,6,1,7,1,3,3,1,8,8,1,0,3,0,4,0,0,0,1,0
3376,8,2,5,6,1,5,5,3,2,1,7,1,3,3,8,3,8,1,0,2,0,0,0,0,0,0,0
3377,8,2,3,6,1,5,4,2,3,1,5,1,2,3,5,5,8,1,0,2,0,0,0,0,1,0,0
3378,31,3,3,3,3,5,0,3,6,7,2,0,0,1,2,8,4,5,4,8,0,0,0,0,0,0,0
3379,15,2,4,8,0,4,0,7,2,0,9,0,0,5,9,5,9,0,0,1,0,0,0,0,0,0,0
3380,25,3,3,1,0,7,3,1,6,0,3,4,2,0,0,3,2,7,0,4,0,0,0,0,1,0,0
3381,18,2,3,9,1,4,3,5,2,0,4,0,3,0,2,6,5,4,4,6,0,0,0,0,2,0,0
3382,20,3,2,9,0,7,0,6,3,2,0,0,7,0,0,7,7,2,0,3,0,0,0,0,0,1,0
3383,7,2,3,6,2,6,3,3,4,1,4,0,4,1,4,7,5,4,1,3,0,0,0,0,0,1,0
3384,17,4,2,9,0,6,1,1,8,2,6,1,2,6,1,8,8,1,0,3,0,0,0,0,0,1,0
3385,19,2,3,9,1,5,4,2,3,1,5,1,2,3,5,5,8,1,0,5,0,0,1,0,0,0,0
3386,24,2,4,1,0,4,4,2,4,0,8,2,2,3,9,6,6,3,0,3,0,0,0,0,0,0,0
3387,22,2,2,10,0,4,3,4,3,1,8,0,3,6,3,7,8,1,0,4,0,0,0,0,0,1,0
3388,23,3,2,10,0,5,2,1,7,1,5,0,2,3,7,5,7,2,0,5,0,0,0,0,0,1,0
3389,17,2,3,9,0,9,0,5,4,0,4,0,1,8,1,5,9,0,5,3,0,0,0,0,0,1,1
3390,31,4,3,3,6,3,1,4,4,1,0,0,5,3,0,7,4,5,3,8,0,5,0,0,0,1,0
3391,23,3,2,10,0,5,0,3,6,0,6,0,0,6,5,9,5,4,0,5,0,0,0,0,0,1,0
3392,20,3,3,9,1,4,2,3,5,2,3,1,3,2,4,6,4,5,1,3,0,0,0,0,0,0,0
3393,8,2,3,6,3,1,5,4,2,0,1,0,5,2,2,5,8,1,0,2,0,0,0,0,0,1,0
3394,22,2,3,10,0,5,4,4,3,1,5,0,3,2,6,6,8,1,0,4,0,0,0,0,0,1,0
3396,9,2,3,7,0,5,3,3,3,2,5,0,3,1,9,7,5,4,0,1,0,0,0,0,0,1,0
3397,30,2,3,2,0,5,3,2,5,2,4,0,1,4,3,6,6,3,2,3,0,0,0,0,0,1,0
3398,17,3,3,9,0,7,2,3,4,1,5,1,3,1,4,4,6,3,0,3,0,0,0,0,1,0,0
3399,34,2,3,4,2,3,2,4,4,1,4,0,4,3,8,6,8,1,1,4,0,0,0,0,1,0,0
3400,17,3,3,9,0,4,0,2,7,0,7,2,4,0,0,7,9,0,0,3,0,0,0,0,0,0,0
3401,36,3,3,4,0,8,0,4,5,0,5,2,2,2,3,6,5,4,2,6,0,0,0,0,0,1,0
3402,15,4,3,8,0,3,0,5,4,0,8,0,4,1,4,9,4,5,1,1,0,0,0,0,1,0,0
3403,25,3,3,1,0,7,3,1,6,0,3,4,2,0,0,3,2,7,0,4,0,0,0,0,1,0,0
3404,34,4,2,4,2,4,1,2,6,3,2,0,4,2,2,9,5,4,0,4,6,0,0,1,0,0,0
3405,17,3,3,9,0,8,0,4,5,0,6,1,2,5,0,6,6,3,0,3,0,0,0,0,0,1,0
3407,14,2,4,8,1,4,4,3,2,1,6,1,3,3,5,5,9,0,1,2,0,0,0,0,0,1,0
3408,16,2,3,8,0,2,2,4,4,0,6,0,2,5,9,7,7,2,0,1,0,0,0,0,1,0,0
3409,31,3,3,3,1,5,0,2,7,4,2,0,3,1,1,7,4,5,2,8,0,0,0,0,0,1,0
3410,20,3,3,9,0,6,1,4,5,2,5,1,3,1,4,7,6,3,2,3,0,0,0,0,0,1,0
3411,16,3,3,8,1,5,3,2,4,2,5,0,3,2,5,4,7,2,1,1,0,0,0,0,0,1,0
3412,31,5,2,3,1,5,0,1,8,0,8,1,1,0,1,6,6,3,0,8,0,0,0,0,0,1,0
3413,15,2,3,8,1,4,3,2,5,0,6,0,2,3,9,5,8,1,0,1,0,0,0,0,0,0,0
3414,15,2,4,8,1,6,0,5,4,0,9,0,3,2,9,6,7,2,0,1,0,0,0,0,1,1,0
3415,34,2,3,4,0,4,2,3,4,1,5,0,2,3,8,6,8,1,0,4,0,0,0,0,0,1,0
3416,23,3,3,10,1,5,1,2,6,1,5,0,3,2,3,6,6,3,1,5,0,0,0,0,0,0,0
3417,34,4,2,4,2,4,1,2,6,3,2,0,4,2,2,9,5,4,0,4,0,0,0,0,0,0,0
3418,9,2,3,7,0,4,3,4,2,0,6,0,3,2,9,6,7,2,0,1,0,0,0,0,0,0,0
3419,37,4,2,4,2,5,0,0,9,0,4,0,5,2,4,7,6,3,0,7,0,0,0,0,0,1,0
3420,16,3,3,8,1,5,3,3,4,2,6,1,2,4,4,6,7,2,0,1,0,0,0,0,0,0,0
3421,17,2,3,9,0,2,3,3,5,0,8,0,2,7,5,5,9,0,0,3,0,0,0,0,0,0,0
3422,20,3,3,9,0,7,3,2,4,3,4,2,0,3,2,3,7,2,2,3,0,0,0,0,0,2,0
3423,25,3,3,1,0,7,1,5,3,0,6,2,3,2,3,6,6,3,1,4,0,0,0,0,0,1,0
3424,23,5,3,10,0,6,0,3,6,0,5,0,3,6,3,9,9,0,0,5,0,0,0,0,0,1,0
3425,7,2,2,6,1,2,3,2,4,4,2,0,3,2,7,5,5,4,1,3,0,0,0,0,0,0,0
3426,8,2,3,6,1,5,4,4,2,2,4,0,3,3,7,6,7,2,2,2,0,0,0,0,0,1,0
3427,8,2,3,6,0,6,1,4,4,0,7,0,2,4,9,5,5,4,0,2,0,0,0,0,0,0,0
3428,17,3,3,9,0,6,1,4,4,1,6,1,3,2,5,5,6,3,1,3,0,0,0,0,0,0,0
3429,23,3,3,10,1,4,2,3,5,1,6,0,3,3,8,6,8,1,1,5,0,0,0,0,1,0,0
3430,18,3,2,9,0,7,0,4,5,0,7,0,2,4,2,5,9,0,0,6,0,0,0,0,1,0,0
3431,36,3,2,4,1,5,1,4,4,1,3,0,3,5,1,8,7,2,0,6,0,0,0,0,0,1,0
3432,38,3,2,4,0,7,0,6,3,2,0,0,7,0,0,7,7,2,0,6,0,0,0,0,0,1,0
3433,7,2,3,6,0,5,3,4,2,2,2,1,7,2,8,6,7,2,1,3,0,0,0,0,0,0,0
3434,17,3,3,9,1,4,1,4,4,1,7,1,1,4,2,4,7,2,0,3,0,0,0,0,0,1,0
3435,20,2,4,9,0,4,2,5,3,2,6,0,1,4,2,7,5,4,1,3,0,0,0,0,0,1,0
3437,34,4,2,4,2,4,1,2,6,3,2,0,4,2,2,9,5,4,0,4,0,0,0,0,0,1,0
3438,36,3,3,4,0,8,0,4,5,0,5,2,2,2,3,6,5,4,2,6,0,0,0,0,0,0,0
3439,25,3,2,1,1,5,0,4,5,0,6,3,3,0,3,6,6,3,0,4,0,0,0,0,0,1,0
3440,23,2,2,10,1,4,5,3,1,1,4,0,2,2,7,6,7,2,1,5,0,0,0,0,0,0,0
3442,17,4,2,9,0,5,0,1,8,0,5,0,5,2,2,5,9,0,1,3,0,0,0,0,1,0,0
3443,17,3,2,9,0,3,2,2,6,0,5,0,3,4,5,5,7,2,0,3,0,0,0,0,0,1,0
3444,17,4,3,9,1,5,0,3,6,4,3,0,1,1,0,7,5,4,2,3,0,0,0,0,0,1,0
3445,22,3,3,10,0,3,1,2,7,0,6,0,2,2,9,7,7,2,0,4,0,0,0,0,0,0,0
3446,23,3,3,10,1,5,3,2,4,2,5,0,3,2,5,4,7,2,1,5,0,0,0,0,0,1,0
3447,17,3,3,9,0,3,0,4,5,0,9,0,0,5,5,5,9,0,0,3,0,0,0,0,1,0,0
3448,23,3,3,10,1,4,2,3,5,1,6,0,3,3,8,6,8,1,1,5,0,0,0,0,0,0,0
3449,9,2,4,7,0,4,4,5,1,2,4,0,6,1,9,6,5,4,0,1,0,0,0,0,0,0,0
3450,17,3,2,9,0,7,0,4,5,0,7,0,2,4,2,5,9,0,0,3,0,0,0,0,0,1,0
3451,33,3,3,3,0,9,2,3,5,4,3,0,3,2,0,9,3,6,4,7,0,0,0,0,0,1,0
3452,19,4,4,9,1,4,2,2,5,0,9,1,3,3,3,6,6,3,0,5,0,0,0,0,0,0,0
3453,25,3,3,1,1,4,2,3,4,2,5,2,2,3,3,5,7,2,1,4,0,0,0,0,0,1,0
3455,17,4,2,9,0,5,0,1,8,0,8,0,1,5,9,7,9,0,0,3,0,0,0,0,0,1,0
3456,34,3,3,4,1,4,0,4,5,0,3,0,4,2,0,6,8,1,3,4,0,0,0,0,0,0,0
3457,35,3,3,4,0,5,1,3,5,1,3,0,2,1,0,9,5,4,0,8,0,0,0,0,0,0,0
3458,35,4,3,4,8,1,0,1,8,3,4,0,3,2,5,6,5,4,2,8,0,0,0,0,0,1,0
3459,33,3,2,3,0,5,0,4,5,0,5,0,4,0,0,9,9,0,0,7,0,0,0,0,0,1,0
3460,28,1,2,2,0,5,6,3,0,3,3,0,6,0,7,5,7,2,0,6,0,0,0,0,0,0,0
3462,33,4,3,3,1,4,0,3,6,4,3,0,9,0,0,6,5,4,2,7,0,0,0,0,0,1,1
3463,18,3,2,9,0,7,0,4,5,0,7,0,2,4,2,5,9,0,0,6,0,0,0,0,0,0,0
3464,23,3,3,10,0,5,3,2,5,1,6,1,2,3,5,5,7,2,1,5,0,0,0,0,0,1,0
3465,37,3,2,4,4,1,0,4,5,5,2,0,3,1,0,6,2,7,3,7,0,0,0,0,0,0,0
3466,17,3,3,9,0,5,2,3,4,2,4,1,2,2,2,7,5,4,1,3,0,4,0,0,0,1,1
3467,17,3,3,9,0,6,1,3,6,1,7,1,3,3,1,8,8,1,0,3,0,0,0,0,0,1,0
3468,34,2,3,4,1,4,3,4,3,1,5,0,3,2,5,6,7,2,1,4,0,0,0,0,0,0,0
3469,36,4,2,4,0,9,0,0,9,0,6,0,5,3,2,5,5,4,0,6,0,0,0,0,0,1,1
3470,34,3,3,4,1,5,2,3,5,1,5,0,3,3,8,5,6,3,1,4,0,0,0,0,0,1,0
3472,34,2,4,4,0,4,2,5,3,0,5,0,4,2,9,3,7,2,0,4,0,0,0,0,0,0,0
3473,34,1,2,4,0,6,5,3,2,2,2,0,4,1,9,5,5,4,0,4,0,0,0,0,0,1,0
3474,17,3,3,9,1,4,1,4,4,2,4,2,2,3,3,7,5,4,2,3,0,0,0,0,0,1,0
3475,10,2,4,7,0,3,4,4,2,0,9,0,0,7,7,5,9,0,1,1,0,0,0,0,0,1,0
3476,17,3,2,9,2,7,1,4,5,0,6,0,2,3,0,6,5,4,1,3,0,0,0,0,0,1,0
3477,34,3,3,4,3,4,1,4,5,1,2,0,6,1,4,4,7,2,1,4,0,0,0,0,0,0,1
3478,28,3,3,2,0,6,1,4,4,3,5,1,4,2,3,7,7,2,0,6,0,0,0,0,0,0,0
3479,21,2,3,9,4,3,3,4,3,1,5,1,3,3,7,7,4,5,1,4,0,0,0,0,0,0,0
3480,25,3,3,1,1,5,2,3,5,2,5,2,1,4,2,6,6,3,1,4,0,0,0,1,0,1,0
3481,19,4,4,9,1,4,2,2,5,0,9,1,3,3,3,6,6,3,0,5,0,0,0,0,0,0,0
3482,29,2,4,2,2,4,3,2,4,2,3,1,4,2,3,6,5,4,1,6,0,0,0,0,0,1,0
3483,22,4,2,10,0,6,2,1,6,1,5,0,3,3,6,5,7,2,0,4,0,0,0,0,0,1,0
3484,6,2,2,6,2,4,3,4,2,2,5,0,1,2,3,5,7,2,0,2,0,0,0,0,0,1,0
3485,7,2,2,6,3,4,3,5,2,0,5,0,4,4,9,7,8,1,0,3,0,0,0,0,0,0,0
3486,21,2,4,9,0,5,2,4,3,1,6,1,4,3,4,4,7,2,1,4,0,0,0,0,0,0,0
3487,36,3,2,4,0,2,1,4,4,3,2,0,4,1,5,7,6,3,1,6,0,0,0,0,0,0,0
3488,7,2,2,6,0,5,2,7,0,0,5,0,7,2,0,5,9,0,0,3,0,0,0,0,0,1,0
3489,27,3,3,2,1,6,2,3,4,1,5,1,4,2,2,5,5,4,1,6,0,0,0,0,0,0,1
3490,22,3,2,10,0,3,1,1,7,2,5,0,2,3,9,7,9,0,0,4,0,0,0,0,0,0,0
3491,22,3,3,10,0,3,1,2,7,0,6,0,2,2,9,7,7,2,0,4,0,0,0,0,0,1,0
3492,37,3,2,4,1,3,0,3,6,1,2,0,8,1,5,6,5,4,0,7,0,0,0,0,0,0,0
3493,21,1,4,9,1,4,9,0,0,0,9,0,9,0,9,6,5,4,0,4,0,0,0,0,0,0,0
3495,17,2,4,9,0,5,0,6,3,7,2,0,0,0,0,9,2,7,2,3,0,0,0,0,0,1,0
3496,21,3,3,9,0,5,0,3,6,0,6,0,5,3,1,8,8,1,0,4,0,0,0,0,0,0,0
3497,17,3,3,9,1,4,2,3,4,1,5,1,2,3,4,6,7,2,1,3,0,0,0,0,1,0,0
3498,17,2,3,9,2,3,3,5,2,1,6,0,2,2,3,6,8,1,1,3,0,0,0,0,0,0,0
3500,23,3,3,10,1,4,2,4,4,2,4,1,3,2,8,6,6,3,0,5,0,4,0,0,0,1,0
3501,21,4,3,9,0,5,0,2,7,1,4,0,5,2,3,4,6,3,0,4,0,0,0,0,0,0,0
3502,25,4,3,1,0,5,1,2,7,0,7,4,1,1,1,7,8,1,4,4,0,0,0,0,0,1,0
3503,14,2,4,8,0,9,4,2,3,0,6,2,0,3,0,3,7,2,0,1,0,0,0,0,0,0,0
3504,33,3,3,3,2,4,2,3,4,3,3,0,4,1,3,6,6,3,2,7,0,0,0,0,0,1,0
3505,17,3,3,9,0,6,2,3,5,1,6,1,4,2,2,7,7,2,0,3,0,0,0,0,0,0,0
3506,23,4,2,10,2,0,0,3,6,2,4,0,3,5,0,9,7,2,0,5,0,0,0,0,0,0,0
3507,28,2,5,2,1,5,2,6,2,2,4,0,2,4,2,5,5,4,3,6,0,0,0,0,0,2,1
